;index;transaction_id;description;Amount;category;date;month;customer_id;type;In_or_Out;bank_to;bank_from;transac_prob;description_prob;priority;home_bank;customer_prob;is_scam_transaction;fraud_type;case_id;interbank;day_of_month;weight_bank;weight_priority;weight_category;weight_day;transac_prob_weight;description_prob_weight;customer_prob_weight;prediction;to_investigate;chosen;cash_inv;ext_investigator;net_gain
435;361402;475654;DesignMyNight ;35.56;Entertainment;2024-12-31;December;15701;spending;paid_out;bank_E;bank_B;0.1;0.19;1;bank_B;0.5;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;0.023290360665590794;0.0005317143595208686;1.1410582290078135e-10;0.001958483714757549;0.0018391899630081567;0.0276;0.0;-0.0;0.0;0.0;0.0
436;361403;475655;Safeway;54.66;Groceries;2024-12-31;December;15701;spending;paid_out;bank_D;bank_B;0.58;0.67;1;bank_B;0.5;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;6.618137728245317e-10;0.006906232046776621;0.0018391899630081567;0.0093;0.0;-0.0;0.0;0.0;0.0
437;361404;475656;Online Shopping - Apparel;64.52;Online Shopping;2024-12-31;December;15701;spending;paid_out;bank_A;bank_B;0.32;0.68;1;bank_B;0.5;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;4.974510226048939e-09;0.0005317143595208686;3.651386332825003e-10;0.007009310137027019;0.0018391899630081567;0.0094;0.0;-0.0;0.0;0.0;0.0
438;361405;475657;Forever 21 - Activewear;29.54;Shopping;2024-12-31;December;15766;spending;paid_out;bank_C;bank_C;0.34;0.54;1;bank_C;0.54;0.0;;;0;31;2.77250156908173e-09;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;3.8795979786265656e-10;0.005566216873521455;0.0019863251600488094;0.0345;1.0;-0.0;0.0;0.0;0.0
439;361406;475658;Grocery Store - Fresh Produce;33.14;Groceries;2024-12-31;December;15766;spending;paid_out;bank_B;bank_C;0.12;0.44;1;bank_C;0.54;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;1.369269874809376e-10;0.004535435971017482;0.0019863251600488094;0.0071;0.0;-0.0;0.0;0.0;0.0
440;361407;475659;Grocery Store - Fresh Produce;38.02;Groceries;2024-12-31;December;15779;spending;paid_out;bank_B;bank_B;0.26;0.62;1;bank_B;0.47;0.0;;;0;31;3.340206885552361e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;2.9667513954203147e-10;0.0063908415955246335;0.001728838565227667;0.0087;0.0;-0.0;-0.0;-0.0;0.0
441;361408;475660;Restaurant Dinner - Date Night;92.23;Dining Out;2024-12-31;December;15779;spending;paid_out;bank_B;bank_B;0.53;0.44;2;bank_B;0.47;0.0;;;0;31;3.340206885552361e-09;1.948926352415131e-09;3.853158937934411e-09;0.0005317143595208686;6.047608613741411e-10;0.004535435971017482;0.001728838565227667;0.0068;0.0;-0.0;-0.0;-0.0;0.0
442;361409;475661;Gas Station - Fuel Purchase;46.92;Transportation;2024-12-31;December;15779;spending;paid_out;bank_A;bank_B;0.4;0.22;1;bank_B;0.47;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;6.67111450066398e-09;0.0005317143595208686;4.564232916031254e-10;0.002267717985508741;0.001728838565227667;0.0045;0.0;-0.0;0.0;0.0;0.0
443;361410;475662;Home Depot - Home Improvement;124.07;Home Improvement;2024-12-31;December;15828;spending;paid_out;bank_E;bank_C;0.47;0.45;2;bank_C;0.67;0.0;;;1;31;2.77250156908173e-09;1.948926352415131e-09;1.1059120955511165e-08;0.0005317143595208686;5.362973676336723e-10;0.0046385140612678795;0.00246451455043093;0.0076;0.0;-0.0;0.0;0.0;0.0
444;361411;475663;Clothing Store Purchase - Fashion World;125.76;Shopping;2024-12-31;December;15828;spending;paid_out;bank_E;bank_C;0.51;0.55;2;bank_C;0.67;0.0;;;1;31;2.77250156908173e-09;1.948926352415131e-09;0.02643742096421169;0.0005317143595208686;5.819396967939848e-10;0.005669294963771853;0.00246451455043093;0.0351;1.0;1.0;0.0;0.0;-0.0
445;361412;475664;Coffee Shop - Morning Brew;5.43;Dining Out;2024-12-31;December;15838;spending;paid_out;bank_A;bank_E;0.28;0.51;1;bank_E;0.5;0.0;;;1;31;4.461238324197369e-08;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;3.194963041221878e-10;0.005256982602770264;0.0018391899630081567;0.0076;0.0;-0.0;0.0;0.0;0.0
446;361413;475665;ShopRite;53.6;Groceries;2024-12-31;December;15838;spending;paid_out;bank_E;bank_E;0.42;0.56;1;bank_E;0.5;0.0;;;0;31;4.461238324197369e-08;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;4.792444561832816e-10;0.00577237305402225;0.0018391899630081567;0.0081;0.0;-0.0;-0.0;-0.0;0.0
447;361414;475666;Online Shopping - Amazon;82.59;Online Shopping;2024-12-31;December;15838;spending;paid_out;bank_B;bank_E;0.44;0.4;2;bank_E;0.5;0.0;;;1;31;4.461238324197369e-08;1.948926352415131e-09;4.974510226048939e-09;0.0005317143595208686;5.020656207634379e-10;0.004123123610015893;0.0018391899630081567;0.0065;0.0;-0.0;0.0;0.0;0.0
448;361415;475667;Credit Card Payment - Mastercard **** 5678;146.12;Credit Card Payment;2024-12-31;December;15840;spending;paid_out;bank_D;bank_C;0.66;0.42;2;bank_C;0.53;0.0;;;1;31;2.77250156908173e-09;1.948926352415131e-09;4.158424766910558e-09;0.0005317143595208686;7.530984311451569e-10;0.004329279790516687;0.0019495413607886463;0.0068;0.0;-0.0;0.0;0.0;0.0
449;361416;475668;Transfer to Vacation Fund;348.89;Transfers;2024-12-31;December;15840;spending;paid_out;bank_E;bank_C;0.64;0.49;3;bank_C;0.53;0.0;;;1;31;2.77250156908173e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;7.302772665650006e-10;0.005050826422269468;0.0019495413607886463;0.0075;0.0;-0.0;0.0;0.0;0.0
450;361417;475669;Target - Discount Shopping;46.39;Shopping;2024-12-31;December;15874;spending;paid_out;bank_C;bank_C;0.52;0.39;1;bank_C;0.31;0.0;;;0;31;2.77250156908173e-09;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;5.933502790840629e-10;0.004020045519765495;0.0011402977770650572;0.0321;1.0;1.0;0.0;0.0;-0.0
451;361418;475670;Giant Food;49.69;Groceries;2024-12-31;December;15874;spending;paid_out;bank_E;bank_C;0.54;0.49;1;bank_C;0.31;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;6.161714436642193e-10;0.005050826422269468;0.0011402977770650572;0.0067;0.0;-0.0;0.0;0.0;0.0
452;361419;475672;Transfer to Investment Account;393.94;Transfers;2024-12-31;December;15943;spending;paid_out;bank_A;bank_A;0.54;0.22;3;bank_A;0.29;0.0;;;0;31;1.5635019273921968e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;6.161714436642193e-10;0.002267717985508741;0.0010667301785447308;0.0039;0.0;-0.0;-0.0;-0.0;0.0
453;361420;475673;Transfer to Emergency Fund;179.78;Transfers;2024-12-31;December;15943;spending;paid_out;bank_C;bank_A;0.64;0.6;3;bank_A;0.29;0.0;;;1;31;1.5635019273921968e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;7.302772665650006e-10;0.006184685415023839;0.0010667301785447308;0.0078;0.0;-0.0;0.0;0.0;0.0
454;361421;475676;Urban Outfitters - Affordable Fashion;59.51;Shopping;2024-12-31;December;16004;spending;paid_out;bank_D;bank_A;0.52;0.36;1;bank_A;0.64;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;5.933502790840629e-10;0.003710811249014303;0.0023541631526504407;0.033;1.0;1.0;0.0;0.0;-0.0
455;361422;475677;Transfer to Vacation Fund;360.74;Transfers;2024-12-31;December;16004;spending;paid_out;bank_E;bank_A;0.7;0.31;3;bank_A;0.64;0.0;;;1;31;1.5635019273921968e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;7.987407603054693e-10;0.0031954207977623167;0.0023541631526504407;0.0061;0.0;-0.0;0.0;0.0;0.0
456;361423;475678;Grocery Shopping - Supermart;54.37;Groceries;2024-12-31;December;16075;spending;paid_out;bank_C;bank_D;0.37;0.19;1;bank_D;0.2;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;4.2219154473289094e-10;0.001958483714757549;0.0007356759852032627;0.0032;0.0;-0.0;0.0;0.0;0.0
457;361424;475679;Tesco;59.68;Groceries;2024-12-31;December;16075;spending;paid_out;bank_B;bank_D;0.41;0.26;1;bank_D;0.2;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;4.678338738932034e-10;0.0026800303465103303;0.0007356759852032627;0.0039;0.0;-0.0;0.0;0.0;0.0
458;361425;475680;Transfer from Current to Savings;159.9;Transfers;2024-12-31;December;16077;spending;paid_out;bank_D;bank_D;0.78;0.68;2;bank_D;0.68;0.0;;;0;31;4.011498757672601e-09;1.948926352415131e-09;8.76103921326134e-08;0.0005317143595208686;8.900254186260944e-10;0.007009310137027019;0.0025012983496910932;0.01;0.0;-0.0;-0.0;-0.0;0.0
459;361426;475681;Gas Station - Fuel Purchase;36.16;Transportation;2024-12-31;December;16077;spending;paid_out;bank_C;bank_D;0.28;0.24;1;bank_D;0.68;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;6.67111450066398e-09;0.0005317143595208686;3.194963041221878e-10;0.0024738741660095356;0.0025012983496910932;0.0055;0.0;-0.0;0.0;0.0;0.0
460;361427;475682;Dining Out - Restaurant Name;67.58;Dining Out;2024-12-31;December;16077;spending;paid_out;bank_A;bank_D;0.4;0.33;1;bank_D;0.68;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;4.564232916031254e-10;0.0034015769782631115;0.0025012983496910932;0.0064;0.0;-0.0;0.0;0.0;0.0
461;361428;475683;Grocery Store - Household Supplies;63.21;Groceries;2024-12-31;December;16127;spending;paid_out;bank_A;bank_C;0.31;0.17;1;bank_C;0.81;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;3.537280509924221e-10;0.0017523275342567546;0.002979487740073214;0.0053;0.0;-0.0;0.0;0.0;0.0
462;361429;475684;Kroger;43.32;Groceries;2024-12-31;December;16127;spending;paid_out;bank_D;bank_C;0.3;0.16;1;bank_C;0.81;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;3.42317468702344e-10;0.001649249444006357;0.002979487740073214;0.0052;0.0;-0.0;0.0;0.0;0.0
463;361430;475685;Coffee Shop - Morning Espresso;7.46;Dining Out;2024-12-31;December;16127;spending;paid_out;bank_C;bank_C;0.14;0.47;1;bank_C;0.81;0.0;;;0;31;2.77250156908173e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;1.597481520610939e-10;0.004844670241768673;0.002979487740073214;0.0084;0.0;-0.0;-0.0;-0.0;0.0
464;361431;475686;Shopping at Superdrug ;11.75;Personal care;2024-12-31;December;16139;spending;paid_out;bank_D;bank_B;0.15;0.19;1;bank_B;0.9;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;3.346816383700704e-08;0.0005317143595208686;1.71158734351172e-10;0.001958483714757549;0.003310541933414682;0.0058;0.0;-0.0;0.0;0.0;0.0
465;361432;475687;Online Retailer - Electronics Purchase;205.85;Online Shopping;2024-12-31;December;16139;spending;paid_out;bank_A;bank_B;0.66;0.67;3;bank_B;0.9;0.0;;;1;31;3.340206885552361e-09;2.1626832798048924e-09;4.974510226048939e-09;0.0005317143595208686;7.530984311451569e-10;0.006906232046776621;0.003310541933414682;0.0107;0.0;-0.0;0.0;0.0;0.0
466;361433;475688;Grocery Shopping - Fresh Mart;43.88;Groceries;2024-12-31;December;16139;spending;paid_out;bank_E;bank_B;0.32;0.12;1;bank_B;0.9;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;3.651386332825003e-10;0.0012369370830047678;0.003310541933414682;0.0051;0.0;-0.0;0.0;0.0;0.0
467;361434;475689;Online purchase - Waterstones ;20.38;Personal care;2024-12-31;December;16152;spending;paid_out;bank_C;bank_B;0.27;0.43;1;bank_B;0.33;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;3.346816383700704e-08;0.0005317143595208686;3.0808572183210965e-10;0.004432357880767085;0.0012138653755853835;0.0062;0.0;-0.0;0.0;0.0;0.0
468;361435;475690;Kuoni;780.87;Holiday;2024-12-31;December;16175;spending;paid_out;bank_B;bank_C;0.59;0.5;3;bank_C;0.26;0.0;;;1;31;2.77250156908173e-09;2.1626832798048924e-09;0.09441163101815048;0.0005317143595208686;6.732243551146098e-10;0.005153904512519866;0.0009563787807642415;0.1011;1.0;1.0;0.0;0.0;-0.0
469;361436;475691;Transfer from Current to Savings;195.09;Transfers;2024-12-31;December;16175;spending;paid_out;bank_C;bank_C;0.67;0.43;3;bank_C;0.26;0.0;;;0;31;2.77250156908173e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;7.64509013435235e-10;0.004432357880767085;0.0009563787807642415;0.0059;0.0;-0.0;-0.0;-0.0;0.0
470;361437;475692;Charitable Donation - Charity Name;48.55;Charity;2024-12-31;December;16175;spending;paid_out;bank_B;bank_C;0.46;0.66;1;bank_C;0.26;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;2.665725981744802e-06;0.0005317143595208686;5.248867853435942e-10;0.006803153956526223;0.0009563787807642415;0.0083;0.0;-0.0;0.0;0.0;0.0
471;361438;475693;Restaurant - Dinner with Friends;101.8;Dining Out;2024-12-31;December;16175;spending;paid_out;bank_A;bank_C;0.67;0.41;2;bank_C;0.26;0.0;;;1;31;2.77250156908173e-09;1.948926352415131e-09;3.853158937934411e-09;0.0005317143595208686;7.64509013435235e-10;0.00422620170026629;0.0009563787807642415;0.0057;0.0;-0.0;0.0;0.0;0.0
472;361439;475694;Aldi;26.05;Groceries;2024-12-31;December;16175;spending;paid_out;bank_B;bank_C;0.35;0.56;1;bank_C;0.26;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;3.9937038015273463e-10;0.00577237305402225;0.0009563787807642415;0.0073;0.0;-0.0;0.0;0.0;0.0
473;361440;475697;Transfer to Vacation Fund;311.36;Transfers;2024-12-31;December;16219;spending;paid_out;bank_A;bank_A;0.64;0.61;3;bank_A;0.66;0.0;;;0;31;1.5635019273921968e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;7.302772665650006e-10;0.0062877635052742365;0.002427730751170767;0.0092;0.0;-0.0;-0.0;-0.0;0.0
474;361441;475698;Fuel Purchase - Gas Station;45.38;Transportation;2024-12-31;December;16219;spending;paid_out;bank_B;bank_A;0.41;0.34;1;bank_A;0.66;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;6.67111450066398e-09;0.0005317143595208686;4.678338738932034e-10;0.0035046550685135093;0.002427730751170767;0.0065;0.0;-0.0;0.0;0.0;0.0
475;361442;475699;Co-op;44.16;Groceries;2024-12-31;December;16219;spending;paid_out;bank_E;bank_A;0.37;0.28;1;bank_A;0.66;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;4.2219154473289094e-10;0.002886186527011125;0.002427730751170767;0.0058;0.0;-0.0;0.0;0.0;0.0
476;361443;475701;Aldi;29.14;Groceries;2024-12-31;December;16239;spending;paid_out;bank_E;bank_A;0.17;0.25;1;bank_A;0.36;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;1.9397989893132828e-10;0.002576952256259933;0.0013242167733658727;0.0044;0.0;-0.0;0.0;0.0;0.0
477;361444;475702;Restaurant - Dinner with Friends;100.03;Dining Out;2024-12-31;December;16239;spending;paid_out;bank_C;bank_A;0.44;0.49;2;bank_A;0.36;0.0;;;1;31;1.5635019273921968e-09;1.948926352415131e-09;3.853158937934411e-09;0.0005317143595208686;5.020656207634379e-10;0.005050826422269468;0.0013242167733658727;0.0069;0.0;-0.0;0.0;0.0;0.0
478;361445;475704;Transfer from Current to Savings;146.0;Transfers;2024-12-31;December;16273;spending;paid_out;bank_D;bank_D;0.61;0.24;2;bank_D;0.21;0.0;;;0;31;4.011498757672601e-09;1.948926352415131e-09;8.76103921326134e-08;0.0005317143595208686;6.960455196947661e-10;0.0024738741660095356;0.0007724597844634258;0.0038;0.0;-0.0;-0.0;-0.0;0.0
479;361446;475707;Credit Card Payment - Visa **** 4567;121.52;Credit Card Payment;2024-12-31;December;16273;spending;paid_out;bank_A;bank_D;0.42;0.23;2;bank_D;0.21;0.0;;;1;31;4.011498757672601e-09;1.948926352415131e-09;4.158424766910558e-09;0.0005317143595208686;4.792444561832816e-10;0.002370796075759138;0.0007724597844634258;0.0037;0.0;-0.0;0.0;0.0;0.0
480;361447;475708;HEB Grocery;57.34;Groceries;2024-12-31;December;16273;spending;paid_out;bank_A;bank_D;0.46;0.16;1;bank_D;0.21;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;5.248867853435942e-10;0.001649249444006357;0.0007724597844634258;0.003;0.0;-0.0;0.0;0.0;0.0
481;361448;475711;Online Shopping - Electronics;151.38;Online Shopping;2024-12-31;December;16364;spending;paid_out;bank_C;bank_E;0.71;0.47;2;bank_E;0.27;0.0;;;1;31;4.461238324197369e-08;1.948926352415131e-09;4.974510226048939e-09;0.0005317143595208686;8.101513425955474e-10;0.004844670241768673;0.0009931625800244047;0.0064;0.0;-0.0;0.0;0.0;0.0
482;361449;475712;Grocery Shopping - Supermart;58.81;Groceries;2024-12-31;December;16376;spending;paid_out;bank_C;bank_D;0.59;0.25;1;bank_D;0.31;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;6.732243551146098e-10;0.002576952256259933;0.0011402977770650572;0.0042;0.0;-0.0;0.0;0.0;0.0
483;361450;475713;Zara - Kids' Clothing;33.28;Shopping;2024-12-31;December;16463;spending;paid_out;bank_C;bank_B;0.34;0.14;1;bank_B;0.61;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;3.8795979786265656e-10;0.0014430932635055625;0.002243811754869951;0.0307;1.0;1.0;0.0;0.0;-0.0
484;361451;475714;Gas Station - Fuel Purchase;48.32;Transportation;2024-12-31;December;16490;spending;paid_out;bank_C;bank_E;0.19;0.68;1;bank_E;0.59;0.0;;;1;31;4.461238324197369e-08;1.4582620672969162e-09;6.67111450066398e-09;0.0005317143595208686;2.1680106351148454e-10;0.007009310137027019;0.0021702441563496246;0.0097;0.0;-0.0;0.0;0.0;0.0
485;361452;475715;Gas Station - Fuel Purchase;40.71;Transportation;2024-12-31;December;16573;spending;paid_out;bank_B;bank_B;0.34;0.23;1;bank_B;0.53;0.0;;;0;31;3.340206885552361e-09;1.4582620672969162e-09;6.67111450066398e-09;0.0005317143595208686;3.8795979786265656e-10;0.002370796075759138;0.0019495413607886463;0.0049;0.0;-0.0;-0.0;-0.0;0.0
486;361453;475716;Car Loan Payment - Auto Finance Inc.;302.5;Loan Payment;2024-12-31;December;16573;spending;paid_out;bank_D;bank_B;0.57;0.52;3;bank_B;0.53;0.0;;;1;31;3.340206885552361e-09;2.1626832798048924e-09;0.0014869299935781682;0.0005317143595208686;6.504031905344536e-10;0.005360060693020661;0.0019495413607886463;0.0093;0.0;-0.0;0.0;0.0;0.0
487;361454;475717;Transfer to Investment Account;505.44;Transfers;2024-12-31;December;16598;spending;paid_out;bank_A;bank_C;0.54;0.58;3;bank_C;0.48;0.0;;;1;31;2.77250156908173e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;6.161714436642193e-10;0.005978529234523044;0.0017656223644878304;0.0083;0.0;-0.0;0.0;0.0;0.0
488;361455;475718;Online Shopping - Apparel;69.68;Online Shopping;2024-12-31;December;16608;spending;paid_out;bank_E;bank_B;0.36;0.1;1;bank_B;0.69;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;4.974510226048939e-09;0.0005317143595208686;4.107809624428128e-10;0.0010307809025039733;0.002538082148951256;0.0041;0.0;-0.0;0.0;0.0;0.0
489;361456;475719;Albertsons;49.76;Groceries;2024-12-31;December;16608;spending;paid_out;bank_C;bank_B;0.48;0.17;1;bank_B;0.69;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;5.477079499237504e-10;0.0017523275342567546;0.002538082148951256;0.0048;0.0;-0.0;0.0;0.0;0.0
490;361457;475720;Transfer to Emergency Fund;183.82;Transfers;2024-12-31;December;16608;spending;paid_out;bank_D;bank_B;0.74;0.56;3;bank_B;0.69;0.0;;;1;31;3.340206885552361e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;8.443830894657819e-10;0.00577237305402225;0.002538082148951256;0.0088;0.0;-0.0;0.0;0.0;0.0
491;361458;475721;Online Retailer - Home Decor;88.61;Online Shopping;2024-12-31;December;16615;spending;paid_out;bank_D;bank_C;0.63;0.39;2;bank_C;0.81;0.0;;;1;31;2.77250156908173e-09;1.948926352415131e-09;4.974510226048939e-09;0.0005317143595208686;7.188666842749225e-10;0.004020045519765495;0.002979487740073214;0.0075;0.0;-0.0;0.0;0.0;0.0
492;361459;475722;Transfer to Emergency Fund;153.59;Transfers;2024-12-31;December;16615;spending;paid_out;bank_B;bank_C;0.66;0.15;2;bank_C;0.81;0.0;;;1;31;2.77250156908173e-09;1.948926352415131e-09;8.76103921326134e-08;0.0005317143595208686;7.530984311451569e-10;0.0015461713537559597;0.002979487740073214;0.0051;0.0;-0.0;0.0;0.0;0.0
493;361460;475723;Transfer to Vacation Fund;411.13;Transfers;2024-12-31;December;16615;spending;paid_out;bank_C;bank_C;0.62;0.18;3;bank_C;0.81;0.0;;;0;31;2.77250156908173e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;7.074561019848442e-10;0.0018554056245071516;0.002979487740073214;0.0054;0.0;-0.0;-0.0;-0.0;0.0
494;361461;475724;Fuel Purchase - Gas Station;41.39;Transportation;2024-12-31;December;16615;spending;paid_out;bank_E;bank_C;0.15;0.53;1;bank_C;0.81;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;6.67111450066398e-09;0.0005317143595208686;1.71158734351172e-10;0.0054631387832710585;0.002979487740073214;0.009;0.0;-0.0;0.0;0.0;0.0
495;361462;475727;Credit Card Payment - American Express **** 5678;189.48;Credit Card Payment;2024-12-31;December;16658;spending;paid_out;bank_A;bank_B;0.59;0.4;3;bank_B;0.47;0.0;;;1;31;3.340206885552361e-09;2.1626832798048924e-09;4.158424766910558e-09;0.0005317143595208686;6.732243551146098e-10;0.004123123610015893;0.001728838565227667;0.0064;0.0;-0.0;0.0;0.0;0.0
